N,P,K,temperature,humidity,ph,rainfall,label,Soiltype
35.31696663,69.23449466,23.13833829,16.78039786,23.97613683,5.57190325,74.64622233,kidneybeans,Black Soil
24.96771361,73.36768746,21.48128385,19.57204762,31.82260928,4.599820568,178.1880274,pigeonpeas,Red Soil
99.61093912,5,47.96751766,24.25108765,84.60329582,6.645041524,49.65532292,watermelon,Loamy Soil
37.17825272,15.37803063,29.35624118,29.06720737,47.89348671,5.040596926,97.68840799,mango,Sandy Soil
31.60349753,79.53633479,14.4610246,23.87752301,19.53240035,5.714095935,81.63934246,kidneybeans,Sandy Soil
17.81981186,43.2973781,22.82633141,30.13945288,46.49743157,5.535373213,36.76958006,mothbeans,Red Soil
79.93516937,78.76237996,46.16506259,24.83991086,85.24332622,5.727177078,114.3958024,banana,Loamy Soil
3.129659927,10.84912396,8.22216034,19.96351681,91.15096204,6.971329963,115.1098378,orange,Red Soil
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee,Laterite Soil
68.97783074,55.45498134,37.5134142,22.76895029,83.04623121,5.721937356,269.5094172,rice,Laterite Soil
71.55820525,44.16148423,17.1902905,24.67462727,73.33333477,6.640394609,95.33806903,maize,Peaty Soil
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,pigeonpeas,Loamy Soil
48.95222121,62.1963148,44.93375139,32.91773744,95.33474212,6.739027966,241.0286757,papaya,Black Soil
10.27648176,121.324231,201.5622315,21.30756468,91.01748944,6.330025519,122.3874344,apple,Peaty Soil
0,35.71328869,22.8853587,34.30348351,51.87425754,5.084648868,94.87046713,mango,Black Soil
112.4417696,53.36301624,16.56522231,25.48880581,80.92516297,6.152445417,75.6304438,cotton,Black Soil
104.3245764,41.93791362,28.50310144,27.32923132,55.23044569,6.374450512,141.6016194,coffee,Laterite Soil
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya,Loamy Soil
12.53155868,43.54188559,15.88343334,26.26147281,56.33459032,8.010957252,34.6397109,mothbeans,Black Soil
69,46,41,23.64124821,80.28597873,5.012139669,263.1103304,rice,Sandy Soil
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,mango,Black Soil
79,43,39,21.66628296,80.70960551,7.062779015,210.8142087,rice,Black Soil
93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,banana,Loamy Soil
87.64770831,28.56952982,34.64055874,26.58674982,57.15512687,6.766535521,152.7357322,coffee,Allvial Soil
7,63,24,19.55750776,64.45268309,6.818681086,53.04669416,lentil,Black Soil
66.23941135,37.86350112,47.35767726,23.76869703,71.27279301,6.764181659,182.441578,jute,Clay Soil
37.41646236,55.73059493,84.48438897,19.17012513,19.09920633,7.450684958,67.81529958,chickpea,Allvial Soil
113.0675752,29.27040094,52.31226387,25.88003345,84.70343655,6.284434215,43.91532132,watermelon,Sandy Soil
48.39389732,44.97468025,47.18812925,24.7130761,90.06005979,6.699882263,219.8060047,papaya,Red Soil
89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,muskmelon,Red Soil
78.42010821,42.57905452,16.35417602,23.54620036,70.81145441,6.666207954,68.60068892,maize,Laterite Soil
19.02176287,37.26027047,25.27828243,31.20248131,48.13673499,4.570359955,96.0569194,mango,Red Soil
5.890121018,127.3275592,202.0493766,25.75636699,83.2061981,5.855609848,69.45482137,grapes,Loamy Soil
95.42182306,81.91094371,49.38261521,29.73037649,82.57592626,5.760165642,109.6522953,banana,Peaty Soil
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea,Laterite Soil
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,watermelon,Black Soil
64,45,43,25.62980105,83.52842314,5.534878156,209.9001977,rice,Allvial Soil
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,Allvial Soil
24.36892355,131.2390778,198.5823169,22.38169713,91.63271979,5.757434623,98.60090272,apple,Sandy Soil
73.09863021,53.95088278,17.63457223,17.78621938,62.95574594,6.257284026,81.22175337,maize,Peaty Soil
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya,Allvial Soil
33.75134476,74.69140419,20.44480827,32.93941791,69.32907038,6.72304673,61.60372369,blackgram,Allvial Soil
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans,Red Soil
39.77143841,78.04622745,19.22829343,21.21066625,62.84631447,6.379231736,37.37772691,lentil,Peaty Soil
107.0085704,9.276858631,49.56526774,25.68253492,88.60415808,6.742867412,45.74029832,watermelon,Red Soil
28.25981364,136.3622107,202.2272007,22.95405247,92.12495217,6.243486748,114.1837842,apple,Allvial Soil
31.98751447,79.70383322,19.92218476,17.94850849,70.05078046,6.244706876,47.43824312,lentil,Laterite Soil
87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon,Red Soil
109.4131748,23.59587886,25.89929745,25.05417192,69.49908065,6.939413987,195.0686142,coffee,Red Soil
84.72070694,42.65075753,21.78903325,21.89043667,61.81426619,5.814356582,107.0989175,maize,Sandy Soil
83,58,45,25.75528612,83.51827127,5.875345751,245.6626799,rice,Loamy Soil
22.15087259,20.62529065,37.08996115,22.62311966,90.14916832,6.331448179,104.6069963,pomegranate,Clay Soil
39.55334237,20.14350418,27.50094867,27.46831981,99.98187601,5.742510857,175.1856498,coconut,Allvial Soil
36.1723997,53.01132757,15.65202922,28.92346225,61.84065466,9.911286495,65.28537227,mothbeans,Clay Soil
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,Clay Soil
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans,Sandy Soil
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,jute,Sandy Soil
17.28493823,52.32766107,16.38342628,28.03680514,86.44030427,6.30865549,45.77300906,mungbean,Red Soil
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize,Sandy Soil
79.45086361,76.01407863,48.61931659,26.26056514,79.72499183,5.529038421,110.2764393,banana,Sandy Soil
41.50995236,79.08202655,85.44253193,17.11181144,15.52945563,6.143502186,76.79180592,chickpea,Peaty Soil
38.64745176,63.70508524,12.76730925,29.32381252,65.40778881,7.336867337,64.34694166,blackgram,Allvial Soil
103.7107408,70.653089,52.96826799,25.85464633,78.0982209,5.745757567,114.2852071,banana,Laterite Soil
30.7195864,59.94422638,21.3823652,25.50191916,66.19398026,7.742224174,49.46245107,lentil,Allvial Soil
28.74913588,29.43852007,34.01996347,24.91875366,95.2189668,6.016920181,165.8171919,coconut,Red Soil
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon,Laterite Soil
7.43618996,47.90183785,20.85385213,27.85950174,86.36466135,6.432191313,47.3358074,mungbean,Peaty Soil
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange,Red Soil
19.1220272,20.63110003,33.30213628,29.85707406,52.65106957,5.094285319,98.56115189,mango,Clay Soil
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,Allvial Soil
15.22490858,66.82041819,19.36677731,20.95799554,63.4141849,7.283795054,53.60765005,lentil,Red Soil
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,Clay Soil
61.03728529,47.17817371,52.63643048,32.73554081,92.92649205,6.848048548,47.76238644,papaya,Peaty Soil
72.04351094,44.85873476,32.85896098,25.47102889,84.26587707,5.724472578,194.3050931,rice,Allvial Soil
82.47695241,50.59590724,44.62957606,25.55508221,81.387325,5.936287437,183.0033061,rice,Peaty Soil
7.724901686,51.76509989,20.72296722,26.94050397,49.3155311,5.538670132,47.12930629,mothbeans,Clay Soil
31.55362988,69.27091664,86.24336706,20.50213299,15.13226644,6.428417131,90.16227548,chickpea,Sandy Soil
23.50729588,40.31579059,23.06216851,27.68206306,82.94731304,6.259379764,45.38217427,mungbean,Peaty Soil
18.63845665,124.521809,204.6191992,22.53802894,94.8692678,6.080314963,111.8150188,apple,Black Soil
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,Clay Soil
96.82838086,26.97753708,27.57584001,24.88106667,50.83620061,7.259458806,198.5894957,coffee,Clay Soil
1.091821181,77.60905731,21.40150568,21.35447772,66.37230565,7.307853019,41.46797229,lentil,Black Soil
11.20023513,31.82015642,26.6977548,35.78878512,52.76812132,5.395318839,100.9369611,mango,Sandy Soil
3.481535998,77.09045696,26.16950613,24.74641336,23.78705171,5.614762425,59.82533176,kidneybeans,Allvial Soil
17.48617099,59.64223443,25.64331221,31.18565073,44.00988647,6.447225869,34.90563919,mothbeans,Peaty Soil
16.10144982,64.73167393,18.02121086,30.71182677,33.75990045,7.162686651,182.4393105,pigeonpeas,Loamy Soil
54.14173815,52.04862514,54.09113541,38.38268731,94.23918177,6.96890601,209.9080882,papaya,Allvial Soil
79.3889528,40.49665892,45.2964482,25.6904968,81.4174771,6.38667803,173.4732419,jute,Clay Soil
17.78306175,63.93734966,16.23352741,21.23442541,24.47837206,5.655828847,124.4347183,kidneybeans,Clay Soil
114.6251643,52.70859065,16.53394261,22.98304863,76.09697605,6.131830597,71.12375667,cotton,Laterite Soil
8.727283085,5.042165086,43.11951687,20.44690818,91.75408287,6.905988821,108.1878659,pomegranate,Sandy Soil
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil,Red Soil
35.91830387,70.91684992,20.78374591,34.31244067,64.22250309,7.738775903,68.16704552,blackgram,Clay Soil
81.58496365,74.09477186,54.53275756,27.38130298,78.88578601,6.284063818,90.47665278,banana,Clay Soil
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,Black Soil
22.4522462,58.15739956,21.32597687,24.19016434,58.16476143,5.207512558,59.21078212,mothbeans,Clay Soil
95.13800147,13.46413743,49.27521915,25.7468263,83.59422235,6.728654766,44.87184483,watermelon,Red Soil
41.24755138,23.69875487,23.92820646,28.73408485,50.42161145,5.389437675,92.88546141,mango,Clay Soil
121.1164645,47.84398997,15.61723697,23.38860829,79.20488028,7.722985736,74.46271121,cotton,Sandy Soil
37.77302234,13.33811599,27.99726828,33.97019051,48.33991163,6.783923576,92.48328888,mango,Sandy Soil
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,Allvial Soil
35.64706743,5.290650623,31.2415745,27.26426291,97.31102979,5.939527975,171.7276344,coconut,Sandy Soil
96.06450085,75.82040152,44.8025295,29.12275122,83.23081704,5.857364255,109.5796664,banana,Laterite Soil
1.11175047,74.92855003,16.58961069,28.42666112,53.25716211,6.006093815,149.1597183,pigeonpeas,Red Soil
78.16113646,57.07654003,44.90819538,26.63380497,80.60119682,5.085867177,284.8729719,rice,Sandy Soil
18.67207199,139.4594105,205,23.55576411,92.40246935,5.700191426,109.2141131,apple,Peaty Soil
80.72326147,38.01255593,48.50785721,25.87446016,81.71649813,6.448117341,173.0057029,jute,Clay Soil
12.99734072,7.400317778,11.94405265,11.71554498,94.70232248,7.909772183,106.1360411,orange,Allvial Soil
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas,Allvial Soil
18.30412304,24.41181379,14.93656391,20.36850952,93.49065545,7.209073281,112.5844245,orange,Black Soil
100.4425298,10.7489843,46.62402385,25.35999418,83.83836983,6.93739242,56.74890702,watermelon,Black Soil
24.91486444,52.80942945,16.36668252,28.55621644,88.67403083,6.278808394,44.39535198,mungbean,Clay Soil
61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,maize,Black Soil
119.2432575,89.84935336,47.86971151,25.37358506,79.66644133,6.172367194,103.5590231,banana,Laterite Soil
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange,Black Soil
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple,Loamy Soil
106.3947978,12.43469969,55.35625948,28.55431071,91.53024328,6.098246937,31.22178161,muskmelon,Allvial Soil
76.13866248,55.48941453,17.10820813,19.35996417,62.02513835,5.680452604,60.85957567,maize,Black Soil
23.48378338,28.45699127,27.04149289,27.90545253,44.46762116,4.972146333,95.44573066,mango,Black Soil
32.27467993,25.36220174,9.144099993,10.22110697,92.88256252,7.745661105,102.6307489,orange,Black Soil
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon,Red Soil
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,Laterite Soil
28.59963956,30.92433261,6.288878141,32.75541789,90.53395358,7.667009105,113.4129009,orange,Peaty Soil
111.4839437,79.41472693,50.5207201,26.02381556,79.65958141,5.925174036,95.86621671,banana,Loamy Soil
89.99474323,27.74576674,33.30360022,26.41973029,54.40300107,6.990677124,175.8048393,coffee,Peaty Soil
25.40204683,14.1767997,33.19687059,29.26211114,92.6168175,6.364787174,215.2399997,coconut,Sandy Soil
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,Red Soil
82.06023724,15.08474506,47.47785252,28.93955617,90.7727099,6.476407802,26.02819814,muskmelon,Red Soil
33.02243592,12.15147247,14.77293005,30.32111501,92.48683719,6.074831072,114.5843691,orange,Peaty Soil
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,maize,Loamy Soil
3.766424455,29.7348313,28.29617006,26.01596502,94.11936344,6.328581158,210.1627054,coconut,Sandy Soil
40.82124729,70.63342129,83.13017439,19.79357489,16.51713011,6.722116802,66.66525493,chickpea,Red Soil
16.95890966,29.97571185,11.48024509,32.27399737,93.13755295,6.206626282,117.3956228,orange,Clay Soil
118.9004534,33.37672283,30.78993066,24.1042158,66.45322683,6.360826503,172.2845588,coffee,Loamy Soil
20.41461008,62.89462946,17.99214848,16.47034287,20.19323366,5.611752541,98.29297991,kidneybeans,Clay Soil
8.050472419,77.20203492,16.15059017,22.0006927,64.10884968,6.294953829,37.0172696,lentil,Black Soil
7.463182798,24.91368846,37.89894594,19.70944768,95.19562212,6.819844517,102.2771694,pomegranate,Laterite Soil
114.5510779,7.592677394,51.29933347,24.60096382,89.44485104,6.610809903,58.32788558,watermelon,Peaty Soil
1.18709835,69.36847202,21.64706383,26.12735829,62.47354515,7.104749118,36.4901348,lentil,Red Soil
118.4962495,74.2008714,48.2371847,25.4913533,77.33549961,6.100107949,94.91479594,banana,Red Soil
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice,Laterite Soil
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,Black Soil
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,Sandy Soil
34.78402875,138.9402128,195.2042049,17.09654343,82.60171891,6.160682865,69.85039585,grapes,Laterite Soil
99.58074824,52.93967479,36.78650501,20.85173039,79.76123897,5.632478641,195.7868225,rice,Clay Soil
35.67584513,37.48602301,20.39459321,26.14422706,60.70794394,6.283248855,37.87028087,mothbeans,Laterite Soil
89.10616743,13.94167596,46.31787844,29.75084133,93.75388958,6.601647667,29.17802383,muskmelon,Red Soil
29.49558703,18.57127729,39.90085482,22.57343603,93.00194426,7.074556605,109.7283323,pomegranate,Peaty Soil
10.38833973,67.51282313,21.02937725,27.67128049,62.83334968,7.300826897,40.51735424,lentil,Laterite Soil
53.02843497,66.8255256,75.78506672,20.2978178,16.3223272,8.731733558,74.7156191,chickpea,Black Soil
116.8862422,86.06902522,55.69389209,25.12505162,82.74875751,5.712935208,114.0414208,banana,Red Soil
61.28731101,68.54782672,79.94921204,18.95806166,19.39156403,6.588235645,83.85035367,chickpea,Peaty Soil
30,61,18,27.14911056,67.02664337,6.157782589,52.50812701,lentil,Loamy Soil
31.74969368,27.31428923,33.79604423,31.26117856,49.44327496,6.835086579,92.73545886,mango,Red Soil
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,maize,Sandy Soil
109.7842931,11.8854405,48.15691293,29.51254695,91.81685926,6.721771637,20.21126747,muskmelon,Peaty Soil
6.807555204,46.99722339,22.7738477,26.00045294,64.46724941,4.204456025,73.71478864,mothbeans,Clay Soil
35.90696722,37.70405245,24.29569299,32.82971881,53.37924563,4.657733246,94.3215176,mango,Laterite Soil
109.0877323,13.50427779,48.67582451,29.40210165,90.86643411,6.687689158,20.21126747,muskmelon,Peaty Soil
110.6412494,6.203728174,54.05358719,26.58020191,87.97853672,6.306360524,45.07682959,watermelon,Clay Soil
31.72129047,57.19209781,14.69873896,28.18013918,60.44810631,6.196675679,41.98048883,lentil,Laterite Soil
98.58686439,21.69893514,49.79032602,29.03526315,92.39418121,6.32835136,30.37783602,muskmelon,Allvial Soil
27.70046104,61.51015863,17.34043179,27.2000291,66.5787659,6.164461389,52.24456236,lentil,Loamy Soil
36.93365298,71.89120281,18.20602879,29.5099856,64.21554246,5.576132538,187.1678669,pigeonpeas,Allvial Soil
0.939668394,77.32935436,22.94460322,21.22981939,66.83948598,7.301064869,43.87836349,lentil,Black Soil
119.8409773,88.98763948,47.32176012,28.68372978,79.96201613,5.981035417,121.0663086,banana,Allvial Soil
117.3469157,30.57252765,48.11181738,24.8340349,86.5514216,6.799770168,47.48706585,watermelon,Red Soil
82.62952493,78.04211984,46.91986928,25.00774548,85.04997676,5.760797328,112.3886134,banana,Loamy Soil
33.70204704,56.47218842,16.48978726,33.58808097,35.06741246,4.543169478,140.2770555,pigeonpeas,Sandy Soil
132.9410964,56.16471932,19.29733144,23.79952832,75.41197798,7.953821639,84.45853852,cotton,Sandy Soil
10.51072886,140.0363422,195.5923335,22.05179665,90.25940366,6.177875716,124.3067134,apple,Peaty Soil
58.76141044,56.44595568,16.5317878,31.79468326,62.53887688,7.305242928,69.19852498,blackgram,Sandy Soil
39.6081018,56.15762087,18.78921669,30.27644021,40.17696413,7.128208011,47.60714879,mothbeans,Black Soil
59.19661134,61.34968326,77.65722033,20.69197535,19.17998309,6.329857012,92.04247643,chickpea,Clay Soil
21.04122194,41.45146518,22.85543316,25.63359164,57.50393523,7.898785664,47.49503412,mothbeans,Peaty Soil
30.99042147,26.40393569,7.614596659,11.81708435,92.84731377,7.53803447,102.9756842,orange,Red Soil
29.68706644,41.58417568,21.80500914,29.61631791,85.63728762,6.351840891,53.3852753,mungbean,Peaty Soil
12.06348129,17.44311798,32.1993444,29.8490996,52.27669493,5.192270858,96.54658443,mango,Laterite Soil
82.60158925,54.10161196,41.21978052,23.70567993,81.88996077,5.202411547,233.4606878,rice,Black Soil
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea,Clay Soil
28.25503092,145,205,22.87113336,92.3843156,6.214006819,111.0101258,apple,Black Soil
118.944444,24.57003442,25.21360107,27.7082474,68.58494429,7.065418726,113.8140341,coffee,Red Soil
24.00115978,79.5557836,21.34682354,16.74988687,20.02496264,5.630861305,94.47997684,kidneybeans,Peaty Soil
11.07095007,33.81257157,29.96790878,33.27748446,45.4618902,6.118596933,98.16491634,mango,Loamy Soil
87.23889064,43.7810803,40.13432778,23.75801824,87.05773203,6.729419584,179.0210822,jute,Peaty Soil
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,Sandy Soil
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,Sandy Soil
35.39150909,8.542962735,37.37266166,23.06748759,84.60471634,6.285365525,109.0175168,pomegranate,Clay Soil
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,jute,Clay Soil
20.09557936,17.90363723,7.23756004,24.19487338,90.58195032,6.930628553,101.5747155,orange,Allvial Soil
39.42175219,47.14426128,21.74780352,29.34604973,58.99657265,6.891004875,41.42802126,mothbeans,Allvial Soil
82.38666331,33.26005725,31.60251738,25.283457,63.45618271,6.629013127,134.8381132,coffee,Red Soil
33.21334096,57.14512826,13.95926922,27.20661102,83.83714549,7.139701779,52.71576486,mungbean,Allvial Soil
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,mango,Laterite Soil
